date,employee_id,commits,prs_opened,features_delivered,test_cases_written
2024-09-20,E015,1,0,1,6
2024-09-20,E016,2,2,2,4
2024-09-20,E017,2,2,1,0
2024-09-20,E018,1,0,0,4
2024-09-20,E019,3,3,2,1
2024-09-20,E020,1,1,0,1
2024-09-20,E021,4,2,1,1
2024-09-20,E022,2,1,1,4
2024-09-20,E023,2,2,0,6
2024-09-20,E024,2,1,1,3
2024-09-20,E025,3,2,0,6
2024-09-20,E026,3,1,1,1
2024-09-20,E027,5,0,1,2
2024-09-20,E028,2,1,1,3
2024-09-20,E029,0,0,1,3
2024-09-20,E030,6,5,1,2
2024-09-20,E031,0,1,0,0
2024-09-20,E032,1,3,1,6
2024-09-20,E033,4,0,0,2
2024-09-20,E034,0,1,0,3
2024-09-20,E035,1,0,0,5
2024-09-20,E036,1,1,0,3
2024-09-20,E037,2,4,0,4
2024-09-20,E038,2,3,0,1
2024-09-20,E039,1,2,0,4
2024-09-20,E040,1,0,0,3
2024-09-21,E001,1,2,0,3
2024-09-21,E002,1,0,0,4
2024-09-21,E003,4,0,0,3
2024-09-21,E004,1,0,1,3
2024-09-21,E005,2,1,2,3
2024-09-21,E006,2,1,1,6
2024-09-21,E007,0,1,1,2
2024-09-21,E008,2,2,0,3
2024-09-21,E009,2,0,1,3
2024-09-21,E010,1,1,2,8
2024-09-21,E011,2,1,1,1
2024-09-21,E012,2,1,1,6
2024-09-21,E013,1,0,0,3
2024-09-21,E014,3,0,1,0
2024-09-21,E015,5,3,0,1
2024-09-21,E016,0,1,1,0
2024-09-21,E017,2,0,0,2
2024-09-21,E018,4,1,1,0
2024-09-21,E019,4,0,0,3
2024-09-21,E020,4,2,0,4
2024-09-21,E021,2,2,0,5
2024-09-21,E022,2,1,1,2
2024-09-21,E023,3,0,0,2
2024-09-21,E024,0,0,1,4
2024-09-21,E025,0,1,0,1
2024-09-21,E026,0,1,0,3
2024-09-21,E027,2,1,0,5
2024-09-21,E028,2,0,2,3
2024-09-21,E029,3,1,1,1
2024-09-21,E030,2,0,2,6
2024-09-21,E031,4,0,1,3
2024-09-21,E032,1,2,0,2
2024-09-21,E033,2,0,1,3
2024-09-21,E034,1,0,0,1
2024-09-21,E035,2,1,1,3
2024-09-21,E036,1,1,0,3
2024-09-21,E037,0,2,0,1
2024-09-21,E038,1,0,1,6
2024-09-21,E039,2,0,1,5
2024-09-21,E040,1,2,1,2
2024-09-22,E001,3,0,0,0
2024-09-22,E002,3,1,0,1
2024-09-22,E003,4,2,1,3
2024-09-22,E004,1,0,1,4
2024-09-22,E005,1,1,1,1
2024-09-22,E006,1,3,0,4
2024-09-22,E007,2,1,0,1
2024-09-22,E008,2,1,2,1
2024-09-22,E009,0,1,1,5
2024-09-22,E010,2,1,0,1
2024-09-22,E011,2,0,1,4
2024-09-22,E012,0,1,0,2
2024-09-22,E013,1,0,1,5
2024-09-22,E014,2,1,1,2
2024-09-22,E015,5,2,0,6
2024-09-22,E016,2,2,0,3
2024-09-22,E017,2,0,1,7
2024-09-22,E018,3,2,0,4
2024-09-22,E019,2,1,0,5
2024-09-22,E020,0,2,1,3
2024-09-22,E021,1,2,2,2
2024-09-22,E022,0,0,0,2
2024-09-22,E023,1,0,0,5
2024-09-22,E024,3,1,0,7
2024-09-22,E025,2,0,0,0
2024-09-22,E026,2,1,1,4
2024-09-22,E027,3,2,0,4
2024-09-22,E028,1,2,0,2
2024-09-22,E029,3,0,0,3
2024-09-22,E030,3,2,2,5
2024-09-22,E031,1,3,0,0
2024-09-22,E032,0,1,0,2
2024-09-22,E033,3,1,0,2
2024-09-22,E034,7,0,1,2
2024-09-22,E035,2,1,0,2
2024-09-22,E036,2,1,0,3
2024-09-22,E037,2,2,1,5
2024-09-22,E038,0,4,1,6
2024-09-22,E039,3,1,0,3
2024-09-22,E040,3,1,1,6
2024-09-23,E001,2,2,1,5
2024-09-23,E002,1,2,0,1
2024-09-23,E003,2,1,0,6
2024-09-23,E004,4,0,0,3
2024-09-23,E005,2,0,0,5
2024-09-23,E006,1,3,1,2
2024-09-23,E007,2,2,1,4
2024-09-23,E008,3,1,0,2
2024-09-23,E009,3,1,0,3
2024-09-23,E010,3,2,1,4
2024-09-23,E011,2,0,2,3
2024-09-23,E012,3,0,0,3
2024-09-23,E013,0,0,1,3
2024-09-23,E014,1,0,0,3
2024-09-23,E015,1,2,2,4
2024-09-23,E016,3,1,1,4
2024-09-23,E017,1,0,1,1
2024-09-23,E018,1,1,1,3
2024-09-23,E019,2,1,0,4
2024-09-23,E020,1,1,2,7
2024-09-23,E021,3,1,0,2
2024-09-23,E022,3,0,1,3
2024-09-23,E023,0,0,0,1
2024-09-23,E024,2,0,2,1
2024-09-23,E025,1,1,1,3
2024-09-23,E026,7,4,2,3
2024-09-23,E027,0,0,1,3
2024-09-23,E028,0,1,0,2
2024-09-23,E029,2,0,1,2
2024-09-23,E030,1,1,0,4
2024-09-23,E031,1,3,0,4
2024-09-23,E032,2,2,1,4
2024-09-23,E033,0,0,0,5
2024-09-23,E034,2,0,1,2
2024-09-23,E035,2,0,1,4
2024-09-23,E036,3,0,0,2
2024-09-23,E037,2,2,0,3
2024-09-23,E038,2,0,0,3
2024-09-23,E039,1,1,1,3
2024-09-23,E040,2,0,0,2
2024-09-24,E001,1,1,0,3
2024-09-24,E002,3,1,1,4
2024-09-24,E003,1,0,1,4
2024-09-24,E004,2,0,0,2
2024-09-24,E005,2,1,0,2
2024-09-24,E006,1,0,1,1
2024-09-24,E007,2,1,0,2
2024-09-24,E008,1,1,0,5
2024-09-24,E009,1,1,1,4
2024-09-24,E010,1,1,0,2
2024-09-24,E011,2,4,1,1
2024-09-24,E012,1,0,1,2
2024-09-24,E013,2,2,1,1
2024-09-24,E014,4,3,1,5
2024-09-24,E015,1,0,1,1
2024-09-24,E016,2,1,0,3
2024-09-24,E017,2,1,1,2
2024-09-24,E018,0,3,0,2
2024-09-24,E019,0,1,0,4
2024-09-24,E020,4,2,1,4
2024-09-24,E021,1,1,0,6
2024-09-24,E022,2,1,0,2
2024-09-24,E023,4,1,0,0
2024-09-24,E024,1,3,1,4
2024-09-24,E025,2,2,0,4
2024-09-24,E026,2,1,0,5
2024-09-24,E027,2,2,2,6
2024-09-24,E028,3,0,1,2
2024-09-24,E029,6,2,0,2
2024-09-24,E030,1,0,1,2
2024-09-24,E031,0,0,1,7
2024-09-24,E032,3,0,0,6
2024-09-24,E033,3,0,2,3
2024-09-24,E034,2,0,1,3
2024-09-24,E035,1,0,1,4
2024-09-24,E036,2,0,1,2
2024-09-24,E037,2,0,2,1
2024-09-24,E038,0,2,2,3
2024-09-24,E039,2,0,1,0
2024-09-24,E040,4,2,0,4
2024-09-25,E001,3,1,0,2
2024-09-25,E002,2,0,2,4
2024-09-25,E003,1,0,0,6
2024-09-25,E004,1,1,1,2
2024-09-25,E005,2,1,2,2
2024-09-25,E006,3,0,0,0
2024-09-25,E007,0,3,0,2
2024-09-25,E008,1,3,0,2
2024-09-25,E009,1,0,0,1
2024-09-25,E010,1,2,0,1
2024-09-25,E011,5,0,0,1
2024-09-25,E012,1,0,2,6
2024-09-25,E013,3,0,0,0
2024-09-25,E014,1,2,1,2
2024-09-25,E015,1,0,0,8
2024-09-25,E016,3,4,1,0
2024-09-25,E017,5,1,2,9
2024-09-25,E018,2,2,0,3
2024-09-25,E019,4,2,2,3
2024-09-25,E020,2,2,1,4
2024-09-25,E021,1,1,1,7
2024-09-25,E022,4,1,2,2
2024-09-25,E023,3,1,1,5
2024-09-25,E024,0,1,0,3
2024-09-25,E025,0,1,1,2
2024-09-25,E026,4,1,2,5
2024-09-25,E027,2,1,1,2
2024-09-25,E028,3,2,0,6
2024-09-25,E029,2,2,0,4
2024-09-25,E030,2,1,0,3
2024-09-25,E031,0,0,1,4
2024-09-25,E032,4,2,1,0
2024-09-25,E033,2,0,0,4
2024-09-25,E034,0,3,0,4
2024-09-25,E035,2,1,1,1
2024-09-25,E036,3,0,1,4
2024-09-25,E037,0,1,1,3
2024-09-25,E038,3,1,0,2
2024-09-25,E039,1,1,2,2
2024-09-25,E040,1,3,1,1
2024-09-26,E001,0,1,1,1
2024-09-26,E002,4,0,0,1
2024-09-26,E003,0,3,1,6
2024-09-26,E004,2,0,2,2
2024-09-26,E005,0,0,1,2
2024-09-26,E006,2,1,2,2
2024-09-26,E007,0,2,1,4
2024-09-26,E008,4,2,1,2
2024-09-26,E009,2,1,1,1
2024-09-26,E010,4,0,1,4
2024-09-26,E011,1,2,0,4
2024-09-26,E012,3,0,0,2
2024-09-26,E013,0,1,0,2
2024-09-26,E014,0,2,1,1
2024-09-26,E015,2,2,1,1
2024-09-26,E016,4,3,1,2
2024-09-26,E017,2,0,1,6
2024-09-26,E018,2,2,0,3
2024-09-26,E019,2,2,2,5
2024-09-26,E020,0,1,1,3
2024-09-26,E021,1,1,1,2
2024-09-26,E022,4,1,2,2
2024-09-26,E023,0,4,1,1
2024-09-26,E024,1,0,0,2
2024-09-26,E025,1,0,0,3
2024-09-26,E026,3,1,1,6
2024-09-26,E027,5,1,1,3
2024-09-26,E028,5,1,0,2
2024-09-26,E029,2,1,0,2
2024-09-26,E030,1,1,2,3
2024-09-26,E031,2,0,1,3
2024-09-26,E032,2,1,1,2
2024-09-26,E033,4,1,0,1
2024-09-26,E034,1,0,1,5
2024-09-26,E035,3,0,0,6
2024-09-26,E036,3,1,0,5
2024-09-26,E037,2,1,2,3
2024-09-26,E038,2,0,0,3
2024-09-26,E039,2,1,1,3
2024-09-26,E040,4,1,1,1
2024-09-27,E001,1,0,0,1
2024-09-27,E002,5,2,1,3
2024-09-27,E003,4,1,1,2
2024-09-27,E004,2,1,0,3
2024-09-27,E005,3,0,0,2
2024-09-27,E006,0,2,1,3
2024-09-27,E007,1,0,0,3
2024-09-27,E008,1,0,1,2
2024-09-27,E009,1,1,1,1
2024-09-27,E010,5,1,1,1
2024-09-27,E011,3,1,1,3
2024-09-27,E012,3,0,1,3
2024-09-27,E013,2,2,1,3
2024-09-27,E014,1,2,1,1
2024-09-27,E015,0,1,0,4
2024-09-27,E016,1,3,1,3
2024-09-27,E017,1,0,0,0
2024-09-27,E018,2,2,1,3
2024-09-27,E019,6,1,1,7
2024-09-27,E020,2,1,1,3
2024-09-27,E021,4,0,2,4
2024-09-27,E022,4,0,0,1
2024-09-27,E023,4,2,0,4
2024-09-27,E024,3,1,0,3
2024-09-27,E025,2,1,0,5
2024-09-27,E026,2,0,1,6
2024-09-27,E027,0,2,0,3
2024-09-27,E028,1,2,0,3
2024-09-27,E029,3,1,1,2
2024-09-27,E030,1,1,1,0
2024-09-27,E031,2,2,0,4
2024-09-27,E032,5,2,1,5
2024-09-27,E033,2,0,0,3
2024-09-27,E034,3,2,1,2
2024-09-27,E035,2,1,0,11
2024-09-27,E036,2,1,0,4
2024-09-27,E037,1,3,1,4
2024-09-27,E038,2,1,1,3
2024-09-27,E039,3,1,0,6
2024-09-27,E040,1,1,0,3
2024-09-28,E001,1,1,0,0
2024-09-28,E002,6,3,1,2
2024-09-28,E003,4,0,0,2
2024-09-28,E004,1,1,0,2
2024-09-28,E005,4,0,0,2
2024-09-28,E006,0,0,0,5
2024-09-28,E007,2,0,2,2
2024-09-28,E008,1,1,1,4
2024-09-28,E009,1,1,1,1
2024-09-28,E010,4,2,1,3
2024-09-28,E011,3,0,1,7
2024-09-28,E012,1,1,0,6
2024-09-28,E013,1,0,1,5
2024-09-28,E014,3,1,0,1
2024-09-28,E015,1,1,0,2
2024-09-28,E016,2,3,0,3
2024-09-28,E017,3,2,2,4
2024-09-28,E018,0,1,2,2
2024-09-28,E019,3,1,0,4
2024-09-28,E020,2,0,1,3
2024-09-28,E021,3,0,0,1
2024-09-28,E022,1,0,1,3
2024-09-28,E023,2,0,0,2
2024-09-28,E024,1,0,0,5
2024-09-28,E025,2,2,1,3
2024-09-28,E026,2,1,0,4
2024-09-28,E027,1,0,0,2
2024-09-28,E028,5,1,2,4
2024-09-28,E029,3,1,1,2
2024-09-28,E030,3,3,0,6
2024-09-28,E031,1,0,0,5
2024-09-28,E032,5,1,0,7
2024-09-28,E033,5,0,1,5
2024-09-28,E034,3,0,1,2
2024-09-28,E035,0,4,2,1
2024-09-28,E036,3,0,1,4
2024-09-28,E037,3,0,1,2
2024-09-28,E038,1,1,0,3
2024-09-28,E039,1,2,0,4
2024-09-28,E040,1,1,0,0
2024-09-29,E001,5,0,1,2
2024-09-29,E002,3,0,1,4
2024-09-29,E003,1,2,1,2
2024-09-29,E004,1,2,1,4
2024-09-29,E005,1,3,0,4
2024-09-29,E006,1,0,0,4
2024-09-29,E007,2,1,1,7
2024-09-29,E008,2,0,0,1
2024-09-29,E009,2,0,1,2
2024-09-29,E010,1,4,0,3
2024-09-29,E011,1,1,0,4
2024-09-29,E012,1,0,1,3
2024-09-29,E013,0,1,0,6
2024-09-29,E014,0,1,0,3
2024-09-29,E015,0,0,2,2
2024-09-29,E016,1,0,0,0
2024-09-29,E017,2,0,1,2
2024-09-29,E018,3,1,0,5
2024-09-29,E019,2,2,1,2
2024-09-29,E020,1,1,0,6
2024-09-29,E021,0,0,1,5
2024-09-29,E022,3,0,0,4
2024-09-29,E023,2,1,1,3
2024-09-29,E024,0,0,1,6
2024-09-29,E025,2,0,1,2
2024-09-29,E026,2,0,1,2
2024-09-29,E027,0,0,1,3
2024-09-29,E028,4,0,0,4
2024-09-29,E029,1,1,1,7
2024-09-29,E030,1,2,2,3
2024-09-29,E031,2,0,1,4
2024-09-29,E032,2,1,1,1
2024-09-29,E033,2,0,1,1
2024-09-29,E034,2,1,0,4
2024-09-29,E035,1,0,2,5
2024-09-29,E036,1,1,1,2
2024-09-29,E037,1,1,2,3
2024-09-29,E038,2,0,1,4
2024-09-29,E039,0,0,0,2
2024-09-29,E040,3,0,1,6
2024-09-30,E001,2,0,1,4
2024-09-30,E002,3,2,1,7
2024-09-30,E003,2,0,0,5
2024-09-30,E004,4,1,0,2
2024-09-30,E005,1,1,2,2
2024-09-30,E006,0,1,1,5
2024-09-30,E007,0,0,2,3
2024-09-30,E008,3,1,1,4
2024-09-30,E009,1,0,1,5
2024-09-30,E010,2,0,1,2
2024-09-30,E011,1,1,1,3
2024-09-30,E012,1,0,0,2
2024-09-30,E013,0,1,0,5
2024-09-30,E014,1,1,0,2
2024-09-30,E015,3,0,1,1
2024-09-30,E016,3,1,0,3
2024-09-30,E017,5,0,1,1
2024-09-30,E018,1,0,0,3
2024-09-30,E019,1,0,1,0
2024-09-30,E020,1,2,0,1
2024-09-30,E021,4,1,1,4
2024-09-30,E022,1,2,0,4
2024-09-30,E023,1,2,1,7
2024-09-30,E024,3,0,2,3
2024-09-30,E025,2,2,1,3
2024-09-30,E026,0,2,0,1
2024-09-30,E027,1,0,1,3
2024-09-30,E028,1,0,0,2
2024-09-30,E029,2,0,1,2
2024-09-30,E030,2,1,1,2
2024-09-30,E031,1,2,1,3
2024-09-30,E032,0,0,2,4
2024-09-30,E033,2,1,1,3
2024-09-30,E034,3,0,1,3
2024-09-30,E035,1,1,0,2
2024-09-30,E036,2,2,0,4
2024-09-30,E037,2,0,0,1
2024-09-30,E038,1,1,0,2
2024-09-30,E039,3,0,0,2
2024-09-30,E040,3,1,1,1
2024-10-01,E001,3,0,0,3
2024-10-01,E002,1,1,2,2
2024-10-01,E003,3,0,2,5
2024-10-01,E004,2,1,1,1
2024-10-01,E005,2,1,1,3
2024-10-01,E006,1,0,0,6
2024-10-01,E007,1,1,2,2
2024-10-01,E008,1,2,0,5
2024-10-01,E009,3,0,1,1
2024-10-01,E010,4,1,1,7
2024-10-01,E011,0,0,1,4
2024-10-01,E012,1,0,2,3
2024-10-01,E013,3,2,1,5
2024-10-01,E014,1,0,0,1
2024-10-01,E015,3,0,1,3
2024-10-01,E016,1,2,1,1
2024-10-01,E017,1,2,1,2
2024-10-01,E018,1,0,1,3
2024-10-01,E019,1,0,0,3
2024-10-01,E020,1,3,0,0
2024-10-01,E021,4,2,1,4
2024-10-01,E022,3,1,1,5
2024-10-01,E023,1,1,1,4
2024-10-01,E024,4,0,0,2
2024-10-01,E025,2,0,2,4
2024-10-01,E026,3,2,2,5
2024-10-01,E027,3,2,1,5
2024-10-01,E028,0,2,0,5
2024-10-01,E029,3,3,0,2
2024-10-01,E030,3,1,1,5
2024-10-01,E031,1,0,1,1
2024-10-01,E032,1,1,1,5
2024-10-01,E033,1,0,0,2
2024-10-01,E034,3,1,0,2
2024-10-01,E035,1,0,1,2
2024-10-01,E036,2,0,1,0
2024-10-01,E037,0,0,1,4
2024-10-01,E038,2,0,0,1
2024-10-01,E039,1,1,1,5
2024-10-01,E040,2,1,1,5
2024-10-02,E001,2,1,0,3
2024-10-02,E002,0,2,1,1
2024-10-02,E003,3,2,2,1
2024-10-02,E004,3,1,1,3
2024-10-02,E005,2,2,1,3
2024-10-02,E006,2,0,1,2
2024-10-02,E007,1,0,1,4
2024-10-02,E008,0,3,1,3
2024-10-02,E009,3,1,0,5
2024-10-02,E010,2,1,0,3
2024-10-02,E011,1,2,0,1
2024-10-02,E012,3,0,0,5
2024-10-02,E013,1,0,0,2
2024-10-02,E014,5,1,2,0
2024-10-02,E015,0,2,1,1
2024-10-02,E016,2,0,1,3
2024-10-02,E017,4,1,0,0
2024-10-02,E018,0,2,1,2
2024-10-02,E019,2,1,0,2
2024-10-02,E020,1,0,2,3
2024-10-02,E021,1,0,1,2
2024-10-02,E022,4,0,1,5
2024-10-02,E023,0,1,0,4
2024-10-02,E024,1,3,2,3
2024-10-02,E025,2,2,1,5
2024-10-02,E026,1,0,1,3
2024-10-02,E027,0,1,0,4
2024-10-02,E028,1,1,1,2
2024-10-02,E029,2,1,1,3
2024-10-02,E030,2,0,1,2
2024-10-02,E031,0,2,1,3
2024-10-02,E032,1,0,2,1
2024-10-02,E033,1,1,1,2
2024-10-02,E034,1,1,0,4
2024-10-02,E035,1,0,2,1
2024-10-02,E036,5,3,0,3
2024-10-02,E037,1,0,0,4
2024-10-02,E038,0,0,1,2
2024-10-02,E039,0,2,1,3
2024-10-02,E040,3,0,1,1
2024-10-03,E001,3,2,2,3
2024-10-03,E002,0,2,0,6
2024-10-03,E003,6,0,1,2
2024-10-03,E004,2,2,1,2
2024-10-03,E005,1,3,1,5
2024-10-03,E006,1,2,2,2
2024-10-03,E007,1,1,0,3
2024-10-03,E008,4,2,0,1
2024-10-03,E009,2,1,1,4
2024-10-03,E010,3,0,2,3
2024-10-03,E011,1,0,1,4
2024-10-03,E012,0,1,0,3
2024-10-03,E013,3,1,2,4
2024-10-03,E014,3,1,0,3
2024-10-03,E015,2,0,0,1
2024-10-03,E016,2,0,1,4
2024-10-03,E017,1,0,1,7
2024-10-03,E018,1,0,0,5
2024-10-03,E019,0,0,1,2
2024-10-03,E020,5,2,1,3
2024-10-03,E021,4,1,1,5
2024-10-03,E022,1,0,1,4
2024-10-03,E023,0,1,1,2
2024-10-03,E024,3,0,2,2
2024-10-03,E025,3,2,1,2
2024-10-03,E026,2,1,1,1
2024-10-03,E027,0,0,0,0
2024-10-03,E028,2,1,1,3
2024-10-03,E029,1,0,1,0
2024-10-03,E030,0,1,1,1
2024-10-03,E031,2,0,1,2
2024-10-03,E032,3,1,1,3
2024-10-03,E033,5,0,1,0
2024-10-03,E034,1,0,1,3
2024-10-03,E035,2,1,0,1
2024-10-03,E036,1,3,1,2
2024-10-03,E037,4,0,1,2
2024-10-03,E038,2,0,1,0
2024-10-03,E039,4,1,1,2
2024-10-03,E040,2,1,1,0
2024-10-04,E001,3,2,0,5
2024-10-04,E002,3,0,0,3
2024-10-04,E003,2,0,1,2
2024-10-04,E004,3,1,2,3
2024-10-04,E005,3,0,0,2
2024-10-04,E006,0,0,1,2
2024-10-04,E007,3,4,0,3
2024-10-04,E008,2,0,1,3
2024-10-04,E009,2,3,1,1
2024-10-04,E010,2,1,1,2
2024-10-04,E011,4,2,0,3
2024-10-04,E012,2,1,1,2
2024-10-04,E013,1,1,0,1
2024-10-04,E014,1,3,1,3
2024-10-04,E015,1,2,0,2
2024-10-04,E016,3,0,1,2
2024-10-04,E017,1,0,1,2
2024-10-04,E018,4,3,0,3
2024-10-04,E019,1,1,0,3
2024-10-04,E020,2,1,0,5
2024-10-04,E021,1,1,0,3
2024-10-04,E022,5,1,1,1
2024-10-04,E023,2,2,0,3
2024-10-04,E024,2,0,0,2
2024-10-04,E025,4,3,2,2
2024-10-04,E026,3,2,0,2
2024-10-04,E027,2,0,2,4
2024-10-04,E028,2,0,0,2
2024-10-04,E029,1,0,1,1
2024-10-04,E030,1,1,2,4
2024-10-04,E031,3,0,1,7
2024-10-04,E032,3,0,1,2
2024-10-04,E033,2,4,0,5
2024-10-04,E034,2,1,1,1
2024-10-04,E035,0,0,1,2
2024-10-04,E036,2,1,0,4
2024-10-04,E037,1,0,1,4
2024-10-04,E038,3,0,1,3
2024-10-04,E039,4,1,0,4
2024-10-04,E040,3,0,0,2
2024-10-05,E001,1,0,1,2
2024-10-05,E002,1,2,0,2
2024-10-05,E003,1,2,0,1
2024-10-05,E004,2,0,0,6
2024-10-05,E005,4,0,2,1
2024-10-05,E006,1,0,0,4
2024-10-05,E007,2,1,0,2
2024-10-05,E008,1,0,0,4
2024-10-05,E009,1,0,2,2
2024-10-05,E010,0,1,1,2
2024-10-05,E011,3,0,1,1
2024-10-05,E012,1,0,0,1
2024-10-05,E013,1,0,0,1
2024-10-05,E014,0,2,1,2
2024-10-05,E015,1,1,0,2
2024-10-05,E016,4,0,0,2
2024-10-05,E017,0,1,1,4
2024-10-05,E018,1,2,1,2
2024-10-05,E019,2,1,0,4
2024-10-05,E020,1,3,1,6
2024-10-05,E021,2,3,2,2
2024-10-05,E022,2,0,2,0
2024-10-05,E023,2,0,1,5
2024-10-05,E024,2,2,1,2
2024-10-05,E025,3,3,1,3
2024-10-05,E026,2,0,1,2
2024-10-05,E027,0,2,1,2
2024-10-05,E028,0,2,0,3
2024-10-05,E029,2,2,1,2
2024-10-05,E030,0,2,2,1
2024-10-05,E031,1,1,1,2
2024-10-05,E032,3,0,2,4
2024-10-05,E033,2,0,1,4
2024-10-05,E034,2,1,1,0
2024-10-05,E035,2,1,0,4
2024-10-05,E036,1,0,2,1
2024-10-05,E037,2,1,1,3
2024-10-05,E038,3,0,1,5
2024-10-05,E039,2,3,1,0
2024-10-05,E040,2,2,2,2
2024-10-06,E001,3,0,0,3
2024-10-06,E002,3,2,1,2
2024-10-06,E003,2,2,1,3
2024-10-06,E004,3,0,2,3
2024-10-06,E005,2,0,2,2
2024-10-06,E006,0,0,1,1
2024-10-06,E007,4,0,1,4
2024-10-06,E008,3,0,0,2
2024-10-06,E009,3,0,0,4
2024-10-06,E010,4,0,2,1
2024-10-06,E011,1,0,0,5
2024-10-06,E012,0,0,0,5
2024-10-06,E013,4,1,0,3
2024-10-06,E014,3,1,1,5
2024-10-06,E015,0,3,1,2
2024-10-06,E016,4,0,2,4
2024-10-06,E017,2,1,1,4
2024-10-06,E018,1,0,0,1
2024-10-06,E019,0,1,1,2
2024-10-06,E020,3,1,1,7
2024-10-06,E021,2,1,1,3
2024-10-06,E022,1,1,0,4
2024-10-06,E023,0,1,0,2
2024-10-06,E024,2,1,1,4
2024-10-06,E025,2,0,0,2
2024-10-06,E026,1,1,2,2
2024-10-06,E027,0,1,1,5
2024-10-06,E028,1,1,2,0
2024-10-06,E029,3,2,0,3
2024-10-06,E030,0,1,0,2
2024-10-06,E031,1,1,1,1
2024-10-06,E032,6,2,2,0
2024-10-06,E033,0,1,0,2
2024-10-06,E034,2,0,1,0
2024-10-06,E035,2,2,1,2
2024-10-06,E036,3,2,1,4
2024-10-06,E037,2,1,1,2
2024-10-06,E038,2,1,0,3
2024-10-06,E039,0,1,1,0
2024-10-06,E040,1,1,1,3
2024-10-07,E001,1,0,0,5
2024-10-07,E002,1,0,1,6
2024-10-07,E003,3,0,2,3
2024-10-07,E004,1,3,1,2
2024-10-07,E005,2,0,1,2
2024-10-07,E006,0,1,0,5
2024-10-07,E007,1,0,1,5
2024-10-07,E008,1,0,0,8
2024-10-07,E009,0,1,0,3
2024-10-07,E010,1,3,1,4
2024-10-07,E011,4,3,1,2
2024-10-07,E012,0,1,0,3
2024-10-07,E013,3,2,1,2
2024-10-07,E014,2,1,0,1
2024-10-07,E015,1,2,0,3
2024-10-07,E016,1,2,1,3
2024-10-07,E017,3,2,1,2
2024-10-07,E018,3,0,1,1
2024-10-07,E019,3,0,1,2
2024-10-07,E020,1,3,0,4
2024-10-07,E021,5,0,1,1
2024-10-07,E022,3,0,0,5
2024-10-07,E023,3,2,2,2
2024-10-07,E024,1,2,0,3
2024-10-07,E025,1,1,1,4
2024-10-07,E026,1,0,1,1
2024-10-07,E027,1,1,0,2
2024-10-07,E028,5,1,1,8
2024-10-07,E029,5,0,0,5
2024-10-07,E030,1,1,0,6
2024-10-07,E031,2,2,1,2
2024-10-07,E032,1,1,1,5
2024-10-07,E033,1,2,1,2
2024-10-07,E034,3,4,1,3
2024-10-07,E035,0,2,1,4
2024-10-07,E036,3,3,1,2
2024-10-07,E037,4,1,0,3
2024-10-07,E038,3,1,1,4
2024-10-07,E039,1,0,0,3
2024-10-07,E040,2,0,0,7
2024-10-08,E001,4,0,0,2
2024-10-08,E002,3,1,2,3
2024-10-08,E003,5,1,0,3
2024-10-08,E004,2,1,1,1
2024-10-08,E005,2,2,1,6
2024-10-08,E006,2,1,1,3
2024-10-08,E007,1,2,0,2
2024-10-08,E008,5,3,1,4
2024-10-08,E009,1,2,0,5
2024-10-08,E010,1,2,2,5
2024-10-08,E011,0,3,1,3
2024-10-08,E012,3,1,0,3
2024-10-08,E013,2,0,1,1
2024-10-08,E014,1,0,1,2
2024-10-08,E015,5,0,2,5
2024-10-08,E016,1,1,0,5
2024-10-08,E017,1,1,1,3
2024-10-08,E018,3,0,1,1
2024-10-08,E019,1,1,0,0
2024-10-08,E020,2,2,1,4
2024-10-08,E021,0,0,0,6
2024-10-08,E022,1,2,0,4
2024-10-08,E023,3,2,1,2
2024-10-08,E024,0,1,2,5
2024-10-08,E025,0,1,1,2
2024-10-08,E026,1,0,1,3
2024-10-08,E027,1,1,2,4
2024-10-08,E028,2,0,0,7
2024-10-08,E029,9,1,1,4
2024-10-08,E030,0,2,1,1
2024-10-08,E031,2,3,0,1
2024-10-08,E032,1,0,0,5
2024-10-08,E033,4,2,0,2
2024-10-08,E034,3,1,2,7
2024-10-08,E035,5,1,0,5
2024-10-08,E036,3,0,1,6
2024-10-08,E037,1,1,0,1
2024-10-08,E038,1,2,1,1
2024-10-08,E039,4,2,0,0
2024-10-08,E040,1,0,0,0
2024-10-09,E001,1,3,0,2
2024-10-09,E002,1,1,1,2
2024-10-09,E003,2,1,0,8
2024-10-09,E004,0,2,1,4
2024-10-09,E005,2,0,1,2
2024-10-09,E006,2,2,1,6
2024-10-09,E007,4,3,2,6
2024-10-09,E008,1,0,0,7
2024-10-09,E009,1,0,1,2
2024-10-09,E010,1,0,0,5
2024-10-09,E011,2,0,1,6
2024-10-09,E012,2,0,1,3
2024-10-09,E013,1,0,1,3
2024-10-09,E014,1,1,0,2
2024-10-09,E015,2,1,2,2
2024-10-09,E016,4,2,0,6
2024-10-09,E017,1,1,0,0
2024-10-09,E018,3,2,1,3
2024-10-09,E019,0,2,1,2
2024-10-09,E020,1,0,1,3
2024-10-09,E021,2,0,0,1
2024-10-09,E022,2,1,1,5
2024-10-09,E023,0,0,1,2
2024-10-09,E024,3,0,1,4
2024-10-09,E025,2,0,1,2
2024-10-09,E026,1,2,0,2
2024-10-09,E027,1,0,0,1
2024-10-09,E028,2,0,1,0
2024-10-09,E029,1,2,1,3
2024-10-09,E030,1,2,0,4
