date,employee_id,team,role,project,complexity,task_hours,tasks_completed,commits,prs_opened,features_delivered,test_cases_written,ai_usage_events,hourly_cost,period,year_month,ai_usage_level
2024-09-06,E038,Data,Developer,Orion,Low,2.92,3,3,0,1,2,0,42,pre_ai,2024-09,Low
2024-09-06,E039,Platform,Developer,Nova,Low,2.29,2,1,1,1,3,3,58,pre_ai,2024-09,Medium
2024-09-06,E040,Platform,Developer,Orion,Medium,3.48,1,5,2,2,6,1,58,pre_ai,2024-09,Low
2024-09-07,E001,Data,Developer,Orion,High,6.36,4,1,2,1,8,1,42,pre_ai,2024-09,Low
2024-09-07,E002,Platform,Tester,Apollo,Medium,3.05,3,0,1,0,1,2,58,pre_ai,2024-09,Low
2024-09-07,E003,Data,Developer,Orion,Low,2.99,3,4,0,1,4,1,58,pre_ai,2024-09,Low
2024-09-07,E004,Payments,Developer,Apollo,Medium,4.88,1,1,3,0,4,3,42,pre_ai,2024-09,Medium
2024-09-07,E005,Platform,Developer,Apollo,High,5.23,4,4,4,0,1,3,58,pre_ai,2024-09,Medium
2024-09-07,E006,Data,Developer,Orion,Medium,4.58,1,1,0,0,0,2,58,pre_ai,2024-09,Low
2024-09-07,E007,CoreApp,Developer,Apollo,Low,3.92,5,2,0,1,3,0,58,pre_ai,2024-09,Low
2024-09-07,E008,Payments,Developer,Nova,Medium,2.58,2,1,2,1,7,3,42,pre_ai,2024-09,Medium
2024-09-07,E009,Payments,Developer,Orion,Low,3.8,4,2,3,0,3,2,58,pre_ai,2024-09,Low
2024-09-07,E010,Data,Developer,Apollo,Medium,4.11,5,0,1,2,4,2,42,pre_ai,2024-09,Low
2024-09-07,E011,Data,Developer,Nova,Medium,3.1,3,1,0,1,3,3,58,pre_ai,2024-09,Medium
2024-09-07,E012,Payments,Developer,Nova,Low,2.41,8,3,1,1,5,3,58,pre_ai,2024-09,Medium
2024-09-07,E013,CoreApp,Tester,Orion,Low,2.83,3,2,0,1,0,0,58,pre_ai,2024-09,Low
2024-09-07,E014,Platform,Tester,Apollo,Low,2.54,5,2,0,0,3,0,58,pre_ai,2024-09,Low
2024-09-07,E015,Data,Developer,Nova,High,4.66,1,3,0,0,1,0,58,pre_ai,2024-09,Low
2024-09-07,E016,Platform,Developer,Apollo,Medium,4.75,4,2,3,0,0,2,42,pre_ai,2024-09,Low
2024-09-07,E017,Platform,Developer,Apollo,High,3.81,1,1,2,0,8,4,58,pre_ai,2024-09,Medium
2024-09-07,E018,Payments,Tester,Nova,Medium,4.3,1,3,0,1,3,1,58,pre_ai,2024-09,Low
2024-09-07,E019,Payments,Developer,Apollo,Medium,3.23,3,1,1,0,2,0,42,pre_ai,2024-09,Low
2024-09-07,E020,Platform,Tester,Nova,Medium,2.79,3,2,0,1,6,3,58,pre_ai,2024-09,Medium
2024-09-07,E021,CoreApp,Tester,Apollo,High,2.12,2,0,0,1,6,1,58,pre_ai,2024-09,Low
2024-09-07,E022,CoreApp,Developer,Nova,Medium,1.79,1,1,1,0,4,1,42,pre_ai,2024-09,Low
2024-09-07,E023,Payments,Developer,Nova,High,5.16,9,0,0,2,4,4,58,pre_ai,2024-09,Medium
2024-09-07,E024,Data,Developer,Nova,Low,2.13,1,2,1,1,3,1,58,pre_ai,2024-09,Low
2024-09-07,E025,Platform,Developer,Apollo,High,5.57,2,2,1,0,0,1,58,pre_ai,2024-09,Low
2024-09-07,E026,Payments,Developer,Apollo,High,6.93,4,2,1,0,2,4,58,pre_ai,2024-09,Medium
2024-09-07,E027,Payments,Developer,Nova,Medium,2.03,3,1,1,0,4,1,42,pre_ai,2024-09,Low
2024-09-07,E028,CoreApp,Developer,Apollo,Low,3.55,1,3,0,0,2,4,58,pre_ai,2024-09,Medium
2024-09-07,E029,Data,Developer,Nova,Medium,4.11,6,0,0,2,4,1,58,pre_ai,2024-09,Low
2024-09-07,E030,Data,Developer,Nova,Medium,5.15,3,0,2,0,3,1,42,pre_ai,2024-09,Low
2024-09-07,E031,Data,Tester,Orion,Medium,3.63,3,2,1,0,3,2,58,pre_ai,2024-09,Low
2024-09-07,E032,CoreApp,Developer,Nova,Medium,2.94,2,1,1,1,1,1,42,pre_ai,2024-09,Low
2024-09-07,E033,Payments,Developer,Apollo,Low,3.84,4,5,0,1,2,3,58,pre_ai,2024-09,Medium
2024-09-07,E034,Platform,Developer,Apollo,Low,2.25,6,5,1,2,2,1,58,pre_ai,2024-09,Low
2024-09-07,E035,Platform,Developer,Orion,Medium,3.82,5,1,1,2,7,2,58,pre_ai,2024-09,Low
2024-09-07,E036,CoreApp,Developer,Nova,Low,3.29,1,2,1,0,1,2,42,pre_ai,2024-09,Low
2024-09-07,E037,Payments,Developer,Nova,High,3.5,4,4,1,1,5,3,58,pre_ai,2024-09,Medium
2024-09-07,E038,Payments,Tester,Orion,Medium,3.82,4,5,0,1,1,1,42,pre_ai,2024-09,Low
2024-09-07,E039,CoreApp,Developer,Orion,Medium,3.57,1,4,0,1,5,1,58,pre_ai,2024-09,Low
2024-09-07,E040,CoreApp,Developer,Orion,Medium,2.61,1,3,1,1,3,3,58,pre_ai,2024-09,Medium
2024-09-08,E001,Platform,Developer,Orion,Medium,4.53,4,2,3,2,2,0,58,pre_ai,2024-09,Low
2024-09-08,E002,Payments,Developer,Nova,Medium,5.04,6,3,0,0,2,0,58,pre_ai,2024-09,Low
2024-09-08,E003,Platform,Developer,Nova,Medium,2.32,2,1,0,0,2,0,58,pre_ai,2024-09,Low
2024-09-08,E004,Platform,Tester,Orion,Low,4.22,1,2,2,0,2,2,58,pre_ai,2024-09,Low
2024-09-08,E005,Data,Developer,Orion,Medium,3.32,3,2,1,2,0,3,58,pre_ai,2024-09,Medium
2024-09-08,E006,Data,Developer,Nova,Medium,2.64,2,0,1,1,4,1,58,pre_ai,2024-09,Low
2024-09-08,E007,CoreApp,Developer,Orion,High,3.87,1,5,0,0,4,3,58,pre_ai,2024-09,Medium
2024-09-08,E008,Payments,Developer,Orion,Low,2.69,4,2,2,1,7,3,58,pre_ai,2024-09,Medium
2024-09-08,E009,Platform,Tester,Orion,High,6.38,4,1,1,1,3,1,42,pre_ai,2024-09,Low
2024-09-08,E010,Data,Developer,Apollo,Low,3.15,5,2,2,2,0,2,58,pre_ai,2024-09,Low
2024-09-08,E011,CoreApp,Developer,Nova,Low,1.59,4,2,3,1,2,3,58,pre_ai,2024-09,Medium
2024-09-08,E012,CoreApp,Developer,Nova,Medium,2.46,6,2,1,1,6,3,42,pre_ai,2024-09,Medium
2024-09-08,E013,Data,Developer,Apollo,Medium,1.67,5,1,1,0,3,1,58,pre_ai,2024-09,Low
2024-09-08,E014,Data,Tester,Apollo,Medium,3.79,3,2,1,1,2,1,58,pre_ai,2024-09,Low
2024-09-08,E015,Data,Developer,Nova,Medium,1.76,3,4,1,2,6,2,58,pre_ai,2024-09,Low
2024-09-08,E016,Payments,Developer,Apollo,High,3.24,6,3,2,1,9,5,58,pre_ai,2024-09,Medium
2024-09-08,E017,Data,Developer,Apollo,Medium,4.21,2,1,1,1,3,1,58,pre_ai,2024-09,Low
2024-09-08,E018,Platform,Developer,Nova,Medium,0.3,2,3,2,0,7,2,58,pre_ai,2024-09,Low
2024-09-08,E019,Payments,Developer,Apollo,Low,3.72,1,1,0,1,3,2,58,pre_ai,2024-09,Low
2024-09-08,E020,Platform,Tester,Apollo,Medium,4.12,4,0,1,2,0,2,58,pre_ai,2024-09,Low
2024-09-08,E021,Payments,Tester,Orion,Low,2.01,2,3,1,0,3,1,42,pre_ai,2024-09,Low
2024-09-08,E022,CoreApp,Developer,Nova,High,4.51,3,2,1,0,3,2,58,pre_ai,2024-09,Low
2024-09-08,E023,Data,Developer,Apollo,Medium,4.29,1,1,0,1,3,2,58,pre_ai,2024-09,Low
2024-09-08,E024,CoreApp,Developer,Orion,Low,3.7,5,6,0,2,5,2,42,pre_ai,2024-09,Low
2024-09-08,E025,Platform,Developer,Apollo,Medium,3.57,2,2,0,1,1,6,58,pre_ai,2024-09,Medium
2024-09-08,E026,CoreApp,Tester,Nova,Medium,3.83,5,1,2,1,1,1,58,pre_ai,2024-09,Low
2024-09-08,E027,CoreApp,Developer,Nova,Medium,2.67,4,2,1,0,0,3,58,pre_ai,2024-09,Medium
2024-09-08,E028,Platform,Developer,Orion,Low,4.29,6,1,0,0,2,2,42,pre_ai,2024-09,Low
2024-09-08,E029,Data,Tester,Apollo,High,4.29,6,4,2,1,4,1,58,pre_ai,2024-09,Low
2024-09-08,E030,CoreApp,Tester,Apollo,Low,2.94,1,1,0,1,1,1,42,pre_ai,2024-09,Low
2024-09-08,E031,Data,Developer,Orion,High,3.24,2,3,2,1,3,0,58,pre_ai,2024-09,Low
2024-09-08,E032,CoreApp,Developer,Apollo,Medium,3.99,5,1,0,0,4,2,58,pre_ai,2024-09,Low
2024-09-08,E033,CoreApp,Developer,Apollo,Medium,3.85,1,1,2,1,5,2,58,pre_ai,2024-09,Low
2024-09-08,E034,Platform,Tester,Nova,Medium,2.5,5,1,0,0,1,1,42,pre_ai,2024-09,Low
2024-09-08,E035,CoreApp,Tester,Apollo,Low,3.45,3,1,1,0,2,4,58,pre_ai,2024-09,Medium
2024-09-08,E036,Payments,Developer,Nova,Medium,3.3,1,1,0,1,3,2,58,pre_ai,2024-09,Low
2024-09-08,E037,Platform,Developer,Nova,Medium,2.39,6,4,0,1,1,2,58,pre_ai,2024-09,Low
2024-09-08,E038,Payments,Tester,Apollo,High,4.71,3,0,0,0,4,1,58,pre_ai,2024-09,Low
2024-09-08,E039,Platform,Developer,Orion,Medium,3.64,2,3,0,2,4,3,58,pre_ai,2024-09,Medium
2024-09-08,E040,Payments,Tester,Apollo,Low,4.29,1,1,3,1,2,3,42,pre_ai,2024-09,Medium
2024-09-09,E001,Platform,Developer,Orion,Medium,2.01,1,3,1,0,7,2,58,pre_ai,2024-09,Low
2024-09-09,E002,Data,Developer,Apollo,High,2.26,1,4,2,1,3,2,58,pre_ai,2024-09,Low
2024-09-09,E003,Platform,Tester,Orion,Medium,0.77,1,2,1,0,5,1,58,pre_ai,2024-09,Low
2024-09-09,E004,Payments,Developer,Nova,Medium,2.38,2,1,2,2,8,1,58,pre_ai,2024-09,Low
2024-09-09,E005,Platform,Tester,Orion,Medium,3.53,2,5,1,2,6,0,58,pre_ai,2024-09,Low
2024-09-09,E006,Data,Developer,Orion,Low,3.02,3,4,0,1,4,3,58,pre_ai,2024-09,Medium
2024-09-09,E007,Data,Tester,Orion,Low,3.88,4,5,0,0,3,1,58,pre_ai,2024-09,Low
2024-09-09,E008,Payments,Developer,Apollo,High,5.36,2,2,0,0,3,2,58,pre_ai,2024-09,Low
2024-09-09,E009,Payments,Developer,Orion,Medium,4.05,5,0,1,1,1,3,42,pre_ai,2024-09,Medium
2024-09-09,E010,CoreApp,Developer,Nova,High,4.32,3,2,2,1,1,0,58,pre_ai,2024-09,Low
2024-09-09,E011,Payments,Tester,Orion,Medium,2.59,5,3,2,2,1,0,58,pre_ai,2024-09,Low
2024-09-09,E012,Payments,Developer,Orion,Low,3.1,1,2,0,0,4,3,42,pre_ai,2024-09,Medium
2024-09-09,E013,Data,Developer,Orion,Medium,5.13,6,0,2,0,1,3,58,pre_ai,2024-09,Medium
2024-09-09,E014,CoreApp,Developer,Orion,Medium,2.31,8,1,0,0,3,2,58,pre_ai,2024-09,Low
2024-09-09,E015,Payments,Developer,Nova,Medium,2.77,3,2,2,0,3,2,58,pre_ai,2024-09,Low
2024-09-09,E016,Payments,Tester,Orion,High,5.74,1,3,1,0,5,3,58,pre_ai,2024-09,Medium
2024-09-09,E017,Platform,Tester,Orion,Medium,3.8,4,4,1,1,3,3,42,pre_ai,2024-09,Medium
2024-09-09,E018,CoreApp,Developer,Nova,Medium,3.68,1,2,1,0,1,1,42,pre_ai,2024-09,Low
2024-09-09,E019,Data,Tester,Orion,Medium,3.01,6,3,0,2,2,2,58,pre_ai,2024-09,Low
2024-09-09,E020,CoreApp,Developer,Orion,High,5.62,5,4,0,2,1,1,58,pre_ai,2024-09,Low
2024-09-09,E021,Platform,Developer,Orion,Medium,3.61,3,0,0,1,1,1,58,pre_ai,2024-09,Low
2024-09-09,E022,CoreApp,Developer,Orion,Medium,3.12,4,3,0,2,2,1,58,pre_ai,2024-09,Low
2024-09-09,E023,Data,Developer,Orion,High,6.04,2,3,1,0,3,2,58,pre_ai,2024-09,Low
2024-09-09,E024,Platform,Developer,Nova,Low,0.68,1,2,1,1,0,1,58,pre_ai,2024-09,Low
2024-09-09,E025,Data,Developer,Orion,Low,2.23,7,4,1,0,3,2,42,pre_ai,2024-09,Low
2024-09-09,E026,Platform,Developer,Nova,Medium,2.34,4,0,1,2,7,0,58,pre_ai,2024-09,Low
2024-09-09,E027,Data,Developer,Orion,Medium,3.66,3,2,2,1,3,2,58,pre_ai,2024-09,Low
2024-09-09,E028,CoreApp,Tester,Apollo,Low,1.12,5,2,4,2,6,4,58,pre_ai,2024-09,Medium
2024-09-09,E029,CoreApp,Developer,Orion,Medium,3.78,4,1,2,0,2,1,42,pre_ai,2024-09,Low
2024-09-09,E030,Payments,Developer,Apollo,High,5.33,6,0,0,2,3,2,58,pre_ai,2024-09,Low
2024-09-09,E031,Data,Tester,Nova,Low,2.42,3,2,3,1,3,3,42,pre_ai,2024-09,Medium
2024-09-09,E032,Platform,Developer,Orion,Medium,3.86,3,1,2,0,3,1,58,pre_ai,2024-09,Low
2024-09-09,E033,Data,Developer,Apollo,High,5.21,5,1,0,0,2,1,58,pre_ai,2024-09,Low
2024-09-09,E034,Payments,Developer,Orion,Medium,3.14,2,2,2,0,2,1,42,pre_ai,2024-09,Low
2024-09-09,E035,Data,Developer,Apollo,Medium,2.3,4,2,2,0,3,1,58,pre_ai,2024-09,Low
2024-09-09,E036,CoreApp,Developer,Apollo,Low,1.74,3,3,1,0,1,5,42,pre_ai,2024-09,Medium
2024-09-09,E037,Data,Developer,Apollo,Medium,4.84,3,0,0,2,1,1,58,pre_ai,2024-09,Low
2024-09-09,E038,Payments,Developer,Orion,Medium,5.24,2,2,1,2,1,0,58,pre_ai,2024-09,Low
2024-09-09,E039,Payments,Developer,Nova,Low,4.25,3,4,1,1,3,5,42,pre_ai,2024-09,Medium
2024-09-09,E040,Payments,Developer,Nova,Medium,2.76,3,1,0,1,3,4,58,pre_ai,2024-09,Medium
2024-09-10,E001,CoreApp,Developer,Orion,Low,2.72,2,4,0,2,5,0,42,pre_ai,2024-09,Low
2024-09-10,E002,Payments,Developer,Apollo,Low,2.98,5,4,0,2,2,1,42,pre_ai,2024-09,Low
2024-09-10,E003,Data,Developer,Nova,High,5.41,4,0,0,2,3,1,42,pre_ai,2024-09,Low
2024-09-10,E004,Data,Developer,Orion,Low,3.13,4,2,2,0,2,4,58,pre_ai,2024-09,Medium
2024-09-10,E005,Data,Developer,Nova,Low,2.78,3,2,0,0,2,0,42,pre_ai,2024-09,Low
2024-09-10,E006,Platform,Developer,Orion,Medium,3.29,1,1,2,0,6,1,42,pre_ai,2024-09,Low
2024-09-10,E007,Platform,Developer,Orion,Medium,4.47,1,3,0,1,5,2,42,pre_ai,2024-09,Low
2024-09-10,E008,Data,Tester,Orion,Low,1.87,1,1,1,1,3,3,58,pre_ai,2024-09,Medium
2024-09-10,E009,Payments,Developer,Orion,Medium,4.32,3,4,1,0,2,0,58,pre_ai,2024-09,Low
2024-09-10,E010,CoreApp,Tester,Orion,Low,4.23,3,3,2,0,5,6,58,pre_ai,2024-09,Medium
2024-09-10,E011,Data,Tester,Orion,Medium,1.85,5,3,0,1,1,3,58,pre_ai,2024-09,Medium
2024-09-10,E012,Payments,Tester,Apollo,High,4.02,4,3,2,0,4,2,42,pre_ai,2024-09,Low
2024-09-10,E013,Payments,Tester,Nova,Medium,4.06,2,1,4,2,2,0,58,pre_ai,2024-09,Low
2024-09-10,E014,Data,Developer,Orion,Low,4.09,1,2,2,0,1,1,58,pre_ai,2024-09,Low
2024-09-10,E015,Payments,Developer,Nova,Low,4.23,6,1,0,1,2,1,58,pre_ai,2024-09,Low
2024-09-10,E016,CoreApp,Tester,Nova,Medium,3.6,4,3,1,1,2,1,58,pre_ai,2024-09,Low
2024-09-10,E017,Data,Tester,Apollo,Medium,3.6,3,0,0,0,3,1,58,pre_ai,2024-09,Low
2024-09-10,E018,CoreApp,Developer,Orion,Low,0.67,7,1,1,0,3,4,58,pre_ai,2024-09,Medium
2024-09-10,E019,Platform,Developer,Nova,Medium,0.3,5,6,3,1,2,4,58,pre_ai,2024-09,Medium
2024-09-10,E020,Payments,Developer,Orion,Medium,3.0,3,1,1,1,2,1,58,pre_ai,2024-09,Low
2024-09-10,E021,Payments,Developer,Orion,Low,2.66,2,4,1,0,2,0,42,pre_ai,2024-09,Low
2024-09-10,E022,Platform,Developer,Apollo,Medium,2.79,4,1,1,0,7,9,58,pre_ai,2024-09,High
2024-09-10,E023,CoreApp,Developer,Apollo,High,5.41,2,0,2,0,1,1,58,pre_ai,2024-09,Low
2024-09-10,E024,Data,Developer,Nova,Medium,6.16,3,1,2,0,4,2,58,pre_ai,2024-09,Low
2024-09-10,E025,Platform,Tester,Apollo,Medium,4.0,5,2,1,0,2,1,58,pre_ai,2024-09,Low
2024-09-10,E026,Data,Developer,Apollo,Medium,4.54,2,3,1,1,2,1,42,pre_ai,2024-09,Low
2024-09-10,E027,CoreApp,Developer,Nova,Medium,3.07,1,1,0,0,1,5,58,pre_ai,2024-09,Medium
2024-09-10,E028,Platform,Developer,Nova,High,6.45,1,0,0,0,4,1,58,pre_ai,2024-09,Low
2024-09-10,E029,Data,Tester,Orion,Medium,2.77,5,1,0,2,2,0,42,pre_ai,2024-09,Low
2024-09-10,E030,Payments,Developer,Nova,Medium,3.75,1,4,1,0,1,2,58,pre_ai,2024-09,Low
2024-09-10,E031,Data,Developer,Orion,Medium,4.28,1,2,0,0,0,3,58,pre_ai,2024-09,Medium
2024-09-10,E032,Platform,Tester,Orion,Low,1.71,4,4,0,1,6,0,42,pre_ai,2024-09,Low
2024-09-10,E033,Data,Developer,Apollo,Low,3.44,3,0,0,1,3,3,58,pre_ai,2024-09,Medium
2024-09-10,E034,Data,Developer,Orion,Medium,2.4,5,1,1,1,2,2,58,pre_ai,2024-09,Low
2024-09-10,E035,CoreApp,Developer,Nova,Medium,1.99,7,2,0,0,6,3,58,pre_ai,2024-09,Medium
2024-09-10,E036,CoreApp,Developer,Nova,High,5.1,5,3,2,1,3,2,58,pre_ai,2024-09,Low
2024-09-10,E037,Data,Developer,Apollo,Medium,4.06,5,1,0,1,5,1,58,pre_ai,2024-09,Low
2024-09-10,E038,Platform,Developer,Apollo,Medium,1.86,1,1,1,0,6,0,58,pre_ai,2024-09,Low
2024-09-10,E039,Payments,Developer,Apollo,High,5.1,1,3,1,2,5,1,42,pre_ai,2024-09,Low
2024-09-10,E040,Payments,Developer,Apollo,High,2.11,6,1,2,1,1,2,42,pre_ai,2024-09,Low
2024-09-11,E001,Data,Developer,Nova,Low,3.53,3,0,0,0,6,4,58,pre_ai,2024-09,Medium
2024-09-11,E002,Platform,Developer,Orion,Low,3.39,4,2,3,0,8,4,58,pre_ai,2024-09,Medium
2024-09-11,E003,Payments,Developer,Orion,Medium,5.1,1,3,2,1,6,2,58,pre_ai,2024-09,Low
2024-09-11,E004,CoreApp,Tester,Nova,Medium,4.26,7,3,1,1,1,2,58,pre_ai,2024-09,Low
2024-09-11,E005,Data,Developer,Orion,High,2.23,4,1,1,1,0,2,58,pre_ai,2024-09,Low
2024-09-11,E006,Payments,Tester,Nova,Medium,1.82,1,2,0,0,1,3,58,pre_ai,2024-09,Medium
2024-09-11,E007,CoreApp,Developer,Nova,Medium,5.86,3,0,1,1,3,5,58,pre_ai,2024-09,Medium
2024-09-11,E008,Data,Developer,Apollo,Low,2.8,4,0,1,1,2,1,58,pre_ai,2024-09,Low
2024-09-11,E009,Data,Developer,Apollo,Medium,4.52,5,2,3,1,4,1,58,pre_ai,2024-09,Low
2024-09-11,E010,Payments,Developer,Nova,High,5.33,3,2,0,1,3,2,42,pre_ai,2024-09,Low
2024-09-11,E011,Data,Developer,Nova,Low,3.69,5,6,0,1,2,2,58,pre_ai,2024-09,Low
2024-09-11,E012,Data,Tester,Orion,Low,3.05,1,3,2,1,3,0,58,pre_ai,2024-09,Low
2024-09-11,E013,CoreApp,Developer,Orion,Medium,3.08,4,1,2,0,7,3,58,pre_ai,2024-09,Medium
2024-09-11,E014,Payments,Developer,Nova,Medium,2.46,2,2,1,1,3,2,58,pre_ai,2024-09,Low
2024-09-11,E015,Data,Tester,Orion,Low,2.74,3,3,0,1,5,1,58,pre_ai,2024-09,Low
2024-09-11,E016,Data,Developer,Nova,Low,3.26,2,2,0,0,2,3,58,pre_ai,2024-09,Medium
2024-09-11,E017,Payments,Developer,Orion,Medium,2.91,4,2,2,0,2,2,58,pre_ai,2024-09,Low
2024-09-11,E018,Data,Tester,Nova,Medium,3.17,1,4,3,2,7,2,58,pre_ai,2024-09,Low
2024-09-11,E019,CoreApp,Developer,Apollo,Medium,3.45,3,1,1,1,6,2,58,pre_ai,2024-09,Low
2024-09-11,E020,Payments,Developer,Orion,High,4.85,2,2,2,1,4,1,58,pre_ai,2024-09,Low
2024-09-11,E021,Platform,Developer,Apollo,Medium,0.45,4,1,2,0,5,1,58,pre_ai,2024-09,Low
2024-09-11,E022,Data,Tester,Orion,Medium,5.88,7,1,0,0,3,1,58,pre_ai,2024-09,Low
2024-09-11,E023,Payments,Tester,Orion,High,3.18,2,1,1,2,4,2,58,pre_ai,2024-09,Low
2024-09-11,E024,CoreApp,Tester,Apollo,Medium,4.65,6,3,1,0,0,1,42,pre_ai,2024-09,Low
2024-09-11,E025,Data,Tester,Orion,Medium,4.12,2,3,0,1,4,2,58,pre_ai,2024-09,Low
2024-09-11,E026,Platform,Developer,Nova,Medium,5.45,4,2,0,0,1,1,58,pre_ai,2024-09,Low
2024-09-11,E027,Platform,Developer,Nova,Low,1.47,4,2,2,1,3,2,58,pre_ai,2024-09,Low
2024-09-11,E028,CoreApp,Tester,Orion,Medium,3.8,1,4,0,1,2,2,58,pre_ai,2024-09,Low
2024-09-11,E029,Platform,Tester,Orion,Medium,5.83,4,3,0,0,7,0,58,pre_ai,2024-09,Low
2024-09-11,E030,Platform,Developer,Orion,Medium,1.82,4,0,1,1,2,2,42,pre_ai,2024-09,Low
2024-09-11,E031,Payments,Developer,Apollo,High,5.56,2,1,0,0,8,3,58,pre_ai,2024-09,Medium
2024-09-11,E032,Platform,Tester,Apollo,Low,3.53,4,1,0,2,2,2,58,pre_ai,2024-09,Low
2024-09-11,E033,CoreApp,Developer,Apollo,Low,3.88,5,3,0,1,2,2,58,pre_ai,2024-09,Low
2024-09-11,E034,Platform,Developer,Orion,Medium,3.71,2,4,1,0,1,0,42,pre_ai,2024-09,Low
2024-09-11,E035,CoreApp,Developer,Orion,Medium,2.09,5,2,1,1,4,1,58,pre_ai,2024-09,Low
2024-09-11,E036,Data,Tester,Nova,Medium,4.88,4,1,1,1,2,4,58,pre_ai,2024-09,Medium
2024-09-11,E037,CoreApp,Developer,Apollo,Low,2.82,4,3,1,0,6,6,42,pre_ai,2024-09,Medium
2024-09-11,E038,Data,Developer,Orion,Low,3.02,4,1,1,0,2,1,58,pre_ai,2024-09,Low
2024-09-11,E039,Payments,Developer,Nova,Low,2.18,6,0,3,1,1,5,42,pre_ai,2024-09,Medium
2024-09-11,E040,Data,Developer,Orion,Low,2.47,1,2,0,0,3,1,58,pre_ai,2024-09,Low
2024-09-12,E001,Payments,Developer,Nova,High,6.14,3,1,2,1,3,3,58,pre_ai,2024-09,Medium
2024-09-12,E002,Payments,Developer,Nova,Low,3.08,4,2,1,0,6,2,58,pre_ai,2024-09,Low
2024-09-12,E003,Data,Developer,Orion,Low,1.92,6,1,0,0,3,1,42,pre_ai,2024-09,Low
2024-09-12,E004,Data,Developer,Apollo,Low,2.98,1,3,0,2,4,4,58,pre_ai,2024-09,Medium
2024-09-12,E005,Payments,Developer,Apollo,Low,2.98,6,1,0,1,5,1,42,pre_ai,2024-09,Low
2024-09-12,E006,Platform,Developer,Nova,Medium,3.82,1,1,4,1,2,0,58,pre_ai,2024-09,Low
2024-09-12,E007,Data,Tester,Orion,Low,1.36,4,2,3,2,5,0,58,pre_ai,2024-09,Low
2024-09-12,E008,Payments,Tester,Nova,High,4.75,2,3,2,1,2,0,42,pre_ai,2024-09,Low
2024-09-12,E009,Platform,Developer,Apollo,High,5.64,2,2,2,0,2,2,42,pre_ai,2024-09,Low
2024-09-12,E010,Platform,Developer,Orion,Medium,3.21,2,3,0,1,3,3,42,pre_ai,2024-09,Medium
2024-09-12,E011,Payments,Developer,Apollo,Medium,4.27,3,1,0,0,5,1,58,pre_ai,2024-09,Low
2024-09-12,E012,Platform,Developer,Nova,High,4.78,2,3,2,1,3,0,58,pre_ai,2024-09,Low
2024-09-12,E013,CoreApp,Tester,Orion,Low,3.49,5,1,2,0,1,1,58,pre_ai,2024-09,Low
2024-09-12,E014,Data,Developer,Apollo,Medium,1.04,2,2,1,0,1,2,58,pre_ai,2024-09,Low
2024-09-12,E015,Data,Developer,Orion,Low,2.9,2,1,1,0,2,1,42,pre_ai,2024-09,Low
2024-09-12,E016,CoreApp,Tester,Apollo,Medium,1.68,1,2,1,1,3,2,42,pre_ai,2024-09,Low
2024-09-12,E017,CoreApp,Developer,Nova,Medium,2.9,1,0,1,2,3,0,58,pre_ai,2024-09,Low
2024-09-12,E018,CoreApp,Tester,Nova,High,4.14,4,2,4,0,5,3,58,pre_ai,2024-09,Medium
2024-09-12,E019,CoreApp,Developer,Nova,Low,2.75,3,2,0,1,4,1,42,pre_ai,2024-09,Low
2024-09-12,E020,CoreApp,Developer,Nova,Low,3.97,7,3,0,0,3,3,58,pre_ai,2024-09,Medium
2024-09-12,E021,Data,Developer,Orion,Low,4.38,3,3,0,1,4,5,58,pre_ai,2024-09,Medium
2024-09-12,E022,CoreApp,Developer,Apollo,Medium,4.78,2,3,1,0,6,1,42,pre_ai,2024-09,Low
2024-09-12,E023,Data,Developer,Orion,Medium,2.49,1,2,0,1,2,4,58,pre_ai,2024-09,Medium
2024-09-12,E024,Data,Developer,Nova,Low,2.58,4,0,0,1,2,3,42,pre_ai,2024-09,Medium
2024-09-12,E025,Payments,Developer,Apollo,Medium,1.21,1,2,4,1,4,4,58,pre_ai,2024-09,Medium
2024-09-12,E026,Payments,Developer,Apollo,Medium,5.08,1,0,2,0,2,1,58,pre_ai,2024-09,Low
2024-09-12,E027,Platform,Developer,Orion,Low,2.86,3,3,3,1,3,4,42,pre_ai,2024-09,Medium
2024-09-12,E028,Data,Developer,Apollo,High,3.43,2,7,0,0,1,1,58,pre_ai,2024-09,Low
2024-09-12,E029,Platform,Tester,Nova,Low,0.89,2,1,0,0,2,1,42,pre_ai,2024-09,Low
2024-09-12,E030,Platform,Tester,Apollo,Medium,2.77,3,4,2,0,5,3,58,pre_ai,2024-09,Medium
2024-09-12,E031,Data,Developer,Apollo,Medium,3.29,2,3,1,1,2,2,58,pre_ai,2024-09,Low
2024-09-12,E032,Platform,Developer,Nova,Low,2.64,3,0,1,0,2,1,58,pre_ai,2024-09,Low
2024-09-12,E033,Payments,Developer,Orion,Low,2.35,5,2,3,1,1,1,58,pre_ai,2024-09,Low
2024-09-12,E034,Payments,Developer,Orion,Medium,1.79,2,1,0,1,4,2,58,pre_ai,2024-09,Low
2024-09-12,E035,Payments,Tester,Orion,High,5.94,4,4,0,1,4,2,58,pre_ai,2024-09,Low
2024-09-12,E036,Data,Developer,Apollo,Medium,5.7,1,3,1,0,1,2,42,pre_ai,2024-09,Low
